id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,closest_station,stop_id,station,line__001,line__002,ll__001,ll__002,closest_station_distance,closest_station_1km,closest_station_2km,closest_station_3km,closest_station_4km,closest_station_5km,closest_station_10km,x,y
14790692,Hanover Furnished Quarters 2B,10478250,Boston Furnished Rentals,,North End,42.36665251309219,-71.05333578649325,Entire home/apt,169,1,120,2018-12-16,4.28,3,292,Haymarket Station,137,Haymarket Station,orange,green,42.362998,-71.058362,0.5793579928823953,Haymarket Station,Haymarket Station,Haymarket Station,Haymarket Station,Haymarket Station,Haymarket Station,1295.0,588.0
14807627,Gorgeous HOME in <3 of Boston⭐️⭐️⭐️⭐️⭐️,85185188,Mariely & Josh,,West Roxbury,42.273928541584134,-71.17106817368325,Entire home/apt,241,1,0,,,1,364,Forest Hills Station,149,Forest Hills Station,orange,,42.300647,-71.11586899999998,5.4262609942308275,,,,,,Forest Hills Station,579.0,1483.0
14808631,Dream Boston location: Back Bay & Newbury Street,1846434,Jj,,Back Bay,42.34945235579029,-71.08107459597377,Entire home/apt,186,2,180,2018-12-23,6.32,3,114,Copley Station,170,Copley Station,green,,42.349937,-71.077489,0.2995455532884195,Copley Station,Copley Station,Copley Station,Copley Station,Copley Station,Copley Station,887.0,812.0
14809312,"Bright, Renovated 1 Bd near BC, BU, MBTA",1597504,Alex,,Brighton,42.34196014220528,-71.15397193039848,Entire home/apt,185,2,7,2018-04-18,0.34,1,88,Chiswick Road Station,187,Chiswick Road Station,green,,42.340797,-71.151474,0.2426456516242892,Chiswick Road Station,Chiswick Road Station,Chiswick Road Station,Chiswick Road Station,Chiswick Road Station,Chiswick Road Station,195.5,725.0
14819274,"South End, Penthouse, Roof Deck w/Amazing Views!",19806255,Sarah,,South End,42.34503080856176,-71.07340513211166,Entire home/apt,275,2,5,2016-11-14,0.18,1,89,Back Bay Station,142,Back Bay Station,orange,,42.347332,-71.076043,0.3353682084287408,Back Bay Station,Back Bay Station,Back Bay Station,Back Bay Station,Back Bay Station,Back Bay Station,1010.0,1053.0
14820482,Historic townhouse in the heart of Boston,92648590,Paul,,Bay Village,42.3490038530794,-71.06887725966722,Entire home/apt,423,3,73,2018-12-28,2.59,1,195,Arlington Station,169,Arlington Station,green,,42.351983,-71.070923,0.37148253670752185,Arlington Station,Arlington Station,Arlington Station,Arlington Station,Arlington Station,Arlington Station,975.0,812.0
14824568,Queen Bedroom  Mystic River WATER VIEW,34539998,Christopher,,East Boston,42.38171107679271,-71.0408659353063,Private room,98,1,140,2018-12-31,4.91,1,160,Airport Station,156,Airport Station,blue,,42.37404,-71.030401,1.2109927760266526,,Airport Station,Airport Station,Airport Station,Airport Station,Airport Station,1547.0,469.0
14824684,Abigayle's Bed and Breakfast 4A M263 King/Singles,32532791,Marie,,Fenway,42.350122043850334,-71.10239512043519,Private room,175,3,28,2018-11-30,0.97,30,222,Boston University East Station,174,Boston University East Station,green,,42.349773,-71.103988,0.13653230702852373,Boston University East Station,Boston University East Station,Boston University East Station,Boston University East Station,Boston University East Station,Boston University East Station,627.0,758.0
14825159,Abigayle's Bed and Breakfast Single M263 S3,32532791,Marie,,Fenway,42.34913890598608,-71.10368824958387,Private room,125,2,29,2018-11-28,1.02,30,0,Boston University East Station,174,Boston University East Station,green,,42.349773,-71.103988,0.07468711397393654,Boston University East Station,Boston University East Station,Boston University East Station,Boston University East Station,Boston University East Station,Boston University East Station,627.0,758.0
14843050,The apartment you were looking for!,92878185,Victor,,South Boston,42.34044250011578,-71.05083043225609,Private room,125,1,26,2018-11-17,0.9,1,316,Broadway Station,111,Broadway Station,red,,42.342785,-71.056898,0.5626143381318606,Broadway Station,Broadway Station,Broadway Station,Broadway Station,Broadway Station,Broadway Station,1398.0,1055.0
14852273,Walking to Prudential and Newbury Street ;-),10529861,Katia,,Fenway,42.34485729820837,-71.08806211467696,Private room,140,2,0,,,1,0,Massachusetts Avenue Station,143,Massachusetts Avenue Station,orange,,42.34790200000001,-71.087973,0.3386345938002224,Massachusetts Avenue Station,Massachusetts Avenue Station,Massachusetts Avenue Station,Massachusetts Avenue Station,Massachusetts Avenue Station,Massachusetts Avenue Station,955.0,1105.0
14868157,"Charming room, in hip JP near The T  #1",30490577,Lori,,Jamaica Plain,42.316052291214056,-71.09932133876652,Private room,75,2,190,2018-11-25,6.6,3,151,Stony Brook Station,147,Stony Brook Station,orange,,42.317213,-71.104754,0.4649539353193333,Stony Brook Station,Stony Brook Station,Stony Brook Station,Stony Brook Station,Stony Brook Station,Stony Brook Station,715.0,1346.5
14870402,Beautiful Brownstone in Back Bay/1 BDR,93178749,Brian,,Back Bay,42.345898043653506,-71.08638883645453,Entire home/apt,200,1,122,2018-12-23,4.36,1,180,Massachusetts Avenue Station,143,Massachusetts Avenue Station,orange,,42.34790200000001,-71.087973,0.2580745139213703,Massachusetts Avenue Station,Massachusetts Avenue Station,Massachusetts Avenue Station,Massachusetts Avenue Station,Massachusetts Avenue Station,Massachusetts Avenue Station,955.0,1105.0
14873100,"Large room, 2nd floor, wood floor",26098645,Manuela,,South Boston,42.33107925948273,-71.05695659427147,Private room,75,5,37,2018-11-12,1.32,4,283,Andrew Station,112,Andrew Station,red,,42.330159,-71.057456,0.11025605835265936,Andrew Station,Andrew Station,Andrew Station,Andrew Station,Andrew Station,Andrew Station,1398.0,1130.0
14873137,"Perfect! Fenway Park Drive Apartment, Superb View!",38103409,Kyle,,Fenway,42.34315877577973,-71.09434510009854,Entire home/apt,200,2,18,2017-08-12,0.7,1,0,Northeastern University Station,219,Northeastern University Station,green,,42.340452,-71.088766,0.5484945647023993,Northeastern University Station,Northeastern University Station,Northeastern University Station,Northeastern University Station,Northeastern University Station,Northeastern University Station,805.0,1005.0
14885592,Bold 1BR in Back Bay by Sonder,12243051,Sonder,,Fenway,42.34938599527828,-71.09432079825983,Entire home/apt,134,2,17,2018-09-22,0.6,309,107,Kenmore Station,172,Kenmore Station,green,,42.348917,-71.095169,0.08705344235218647,Kenmore Station,Kenmore Station,Kenmore Station,Kenmore Station,Kenmore Station,Kenmore Station,709.5,812.0
14897219,Luxury loft in downtown Boston,31804748,Alex,,Downtown,42.35875558694329,-71.05478978236083,Entire home/apt,255,1,186,2018-12-30,6.48,3,194,State Station,138,State Station,orange,blue,42.358939,-71.057804,0.2485054510831511,State Station,State Station,State Station,State Station,State Station,State Station,1295.0,710.0
14897997,Spacious 2BR in Financial District by Sonder,12243051,Sonder,,Downtown,42.35859014657661,-71.05514432489859,Entire home/apt,220,2,37,2018-12-22,1.3,309,114,State Station,138,State Station,orange,blue,42.358939,-71.057804,0.22195202667259747,State Station,State Station,State Station,State Station,State Station,State Station,1295.0,710.0
14907062,1 Bedroom Unit - South End / Fenway / Back Bay,10477120,Gary,,Roxbury,42.34077278724328,-71.0821753661577,Entire home/apt,99,2,121,2019-01-02,4.22,4,59,Symphony Station,218,Symphony Station,green,,42.342688,-71.085054,0.3183208712978348,Symphony Station,Symphony Station,Symphony Station,Symphony Station,Symphony Station,Symphony Station,828.0,972.0
14916417,Sharp Beacon Hill flat. Steps to MGH/Charles River,93378755,John,,Beacon Hill,42.358730384409135,-71.06908221169839,Entire home/apt,149,2,118,2019-01-03,5.46,4,51,Charles/MGH Station,107,Charles/MGH Station,red,,42.361212,-71.070674,0.3053691958584789,Charles/MGH Station,Charles/MGH Station,Charles/MGH Station,Charles/MGH Station,Charles/MGH Station,Charles/MGH Station,1070.0,630.0
14918032,Luxurious and Spacious 3 BR private apt near train,44617326,Caroline,,East Boston,42.37705140595239,-71.0311886562327,Entire home/apt,359,1,37,2018-12-25,1.3,3,322,Airport Station,156,Airport Station,blue,,42.37404,-71.030401,0.3410467303980589,Airport Station,Airport Station,Airport Station,Airport Station,Airport Station,Airport Station,1547.0,469.0
14924831,"New Construction Comfort, Easy To Get Everywhere",93820834,Maria,,Charlestown,42.381920630337135,-71.0688369394787,Private room,190,2,16,2018-10-22,0.58,3,88,Sullivan Square Station,134,Sullivan Square Station,orange,,42.383955,-71.077159,0.719990376690735,Sullivan Square Station,Sullivan Square Station,Sullivan Square Station,Sullivan Square Station,Sullivan Square Station,Sullivan Square Station,1295.0,285.0
14927372,Rambler Road Hideaway,5352306,Louise,,Jamaica Plain,42.305674553076116,-71.12569568406221,Entire home/apt,200,30,0,,,1,15,Forest Hills Station,149,Forest Hills Station,orange,,42.300647,-71.11586899999998,0.9826547439506136,Forest Hills Station,Forest Hills Station,Forest Hills Station,Forest Hills Station,Forest Hills Station,Forest Hills Station,579.0,1483.0
14928081,Rozinante - Classic 59 Foot Sailboat,92691757,Melissa,,Charlestown,42.370146550135814,-71.06057405191014,Private room,307,2,3,2018-09-21,0.18,6,185,North Station,136,North Station,orange,green,42.365598,-71.061666,0.5136697988818067,North Station,North Station,North Station,North Station,North Station,North Station,1295.0,483.0
14928666,Pied-à-Terre on The Hill,11709426,Hunter,,Beacon Hill,42.359182641189534,-71.06422314991092,Entire home/apt,140,3,3,2017-07-04,0.12,1,0,Bowdoin Station,161,Bowdoin Station,blue,,42.36142,-71.062115,0.3031441195579431,Bowdoin Station,Bowdoin Station,Bowdoin Station,Bowdoin Station,Bowdoin Station,Bowdoin Station,1168.0,595.0
14935978,Entire updated apartment Brighton,93948402,Jerry,,Brighton,42.35204295658942,-71.16428477327192,Entire home/apt,125,1,68,2018-11-18,3.08,1,166,Boston College Station,190,Boston College Station,green,,42.34013,-71.166859,1.3414475976837814,,Boston College Station,Boston College Station,Boston College Station,Boston College Station,Boston College Station,82.0,813.0
14936017,☆SPECTACULAR CONDO☆ minutes from downtown!,90606566,Bridget,,East Boston,42.36804467912675,-71.03820293759568,Entire home/apt,60,1,152,2019-01-14,5.33,3,54,Maverick Station,157,Maverick Station,blue,,42.369189,-71.039627,0.17285186488214946,Maverick Station,Maverick Station,Maverick Station,Maverick Station,Maverick Station,Maverick Station,1487.0,530.0
14943350,219 on the Ocean with Private Bath,72139831,Robin,,Dorchester,42.30902750297149,-71.04681198571916,Private room,97,1,124,2018-12-17,4.36,4,328,Savin Hill Station,119,Savin Hill Station,red,,42.311343,-71.05329300000002,0.5918694690996691,Savin Hill Station,Savin Hill Station,Savin Hill Station,Savin Hill Station,Savin Hill Station,Savin Hill Station,1317.0,1455.0
14947188,3/1 Across from Subway Near Convention CTR (16L3),3594203,Shawn,,South Boston,42.329348099680416,-71.05724613086227,Entire home/apt,99,1,92,2019-01-02,3.22,11,193,Andrew Station,112,Andrew Station,red,,42.330159,-71.057456,0.09180356214034492,Andrew Station,Andrew Station,Andrew Station,Andrew Station,Andrew Station,Andrew Station,1398.0,1130.0
14948523,"☆FANTASTIC CONDO☆ Close to Airport, T, Downtown",90606566,Bridget,,East Boston,42.366157283010494,-71.03200749183081,Entire home/apt,49,1,92,2019-01-16,3.23,3,66,Maverick Station,157,Maverick Station,blue,,42.369189,-71.039627,0.7109809493484741,Maverick Station,Maverick Station,Maverick Station,Maverick Station,Maverick Station,Maverick Station,1487.0,530.0
14950089,"Casita - Unique, Floating B&B on Freedom Trail",92691757,Melissa,,Charlestown,42.37172411493941,-71.0591474813348,Private room,229,1,27,2018-10-28,0.96,6,257,North Station,136,North Station,orange,green,42.365598,-71.061666,0.7119223887270658,North Station,North Station,North Station,North Station,North Station,North Station,1295.0,483.0
14950328,"Port - Unique, Floating B&B on Freedom Trail",92691757,Melissa,,Charlestown,42.37015621540196,-71.06070322762767,Private room,229,1,39,2018-10-20,1.37,6,262,North Station,136,North Station,orange,green,42.365598,-71.061666,0.5129849360967358,North Station,North Station,North Station,North Station,North Station,North Station,1295.0,483.0
14950378,"Sea Chalet - Unique, Floating B&B on Freedom Trail",92691757,Melissa,,Charlestown,42.37186295251771,-71.06023182395046,Private room,229,1,23,2018-10-25,0.81,6,257,North Station,136,North Station,orange,green,42.365598,-71.061666,0.7065244462658403,North Station,North Station,North Station,North Station,North Station,North Station,1295.0,483.0
14950476,Inn The Moment - 40ft Silverton Motoryacht,92691757,Melissa,,Charlestown,42.37230141208004,-71.06064932812387,Private room,307,2,6,2018-06-21,0.21,6,186,North Station,136,North Station,orange,green,42.365598,-71.061666,0.7500503134389891,North Station,North Station,North Station,North Station,North Station,North Station,1295.0,483.0
14950622,New Beginning - 40ft Carver Motoryacht,92691757,Melissa,,Charlestown,42.37192911093954,-71.05935825522667,Private room,307,2,11,2018-10-27,0.39,6,77,North Station,136,North Station,orange,green,42.365598,-71.061666,0.7290694527214499,North Station,North Station,North Station,North Station,North Station,North Station,1295.0,483.0
14961073,Downtown / Back Bay Rare 3 Bed Duplex W/ Parking,5618949,Alan,,Chinatown,42.34906784855275,-71.06285844023773,Entire home/apt,169,2,64,2018-12-29,2.31,9,48,Tufts Medical Center Station,141,Tufts Medical Center Station,orange,,42.349615,-71.063941,0.10777778221944362,Tufts Medical Center Station,Tufts Medical Center Station,Tufts Medical Center Station,Tufts Medical Center Station,Tufts Medical Center Station,Tufts Medical Center Station,1065.0,995.0
14970501,"Modern, Spacious, Two Bedroom With Balcony!",19863033,Laura,,Brighton,42.34700042633364,-71.13798224464658,Entire home/apt,190,2,29,2018-11-05,1.02,1,75,Allston Street Station,183,Allston Street Station,green,,42.348695,-71.138041,0.18848984434353772,Allston Street Station,Allston Street Station,Allston Street Station,Allston Street Station,Allston Street Station,Allston Street Station,318.0,602.0
14975916,Large Victorian Bedroom in South End,63238810,Pierre & Liz,,Roxbury,42.338085789434686,-71.07938376120927,Private room,115,2,103,2018-12-09,3.62,1,69,Symphony Station,218,Symphony Station,green,,42.342688,-71.085054,0.6921511219461358,Symphony Station,Symphony Station,Symphony Station,Symphony Station,Symphony Station,Symphony Station,828.0,972.0
14981303,Dominic's Distinctive Studios M314 #2,32532791,Marie,,South End,42.346010759640336,-71.07293228345019,Private room,170,3,13,2018-10-16,0.49,30,361,Back Bay Station,142,Back Bay Station,orange,,42.347332,-71.076043,0.2948538289637709,Back Bay Station,Back Bay Station,Back Bay Station,Back Bay Station,Back Bay Station,Back Bay Station,1010.0,1053.0
14981534,Dominic's Distinctive Studios M314 #6,32532791,Marie,,South End,42.345900253795726,-71.07150896457492,Private room,170,3,12,2018-10-10,0.57,30,77,Back Bay Station,142,Back Bay Station,orange,,42.347332,-71.076043,0.4052028917838593,Back Bay Station,Back Bay Station,Back Bay Station,Back Bay Station,Back Bay Station,Back Bay Station,1010.0,1053.0
14983707,Spacious Beacon Hill Two Bedroom,10716338,Yanni,,Beacon Hill,42.357805525371475,-71.07052789200917,Entire home/apt,290,1,20,2016-12-29,0.7,1,0,Charles/MGH Station,107,Charles/MGH Station,red,,42.361212,-71.070674,0.3789728865387792,Charles/MGH Station,Charles/MGH Station,Charles/MGH Station,Charles/MGH Station,Charles/MGH Station,Charles/MGH Station,1070.0,630.0
14991616,Cozy place in Jamaica Pond,94510519,Daniel,,Jamaica Plain,42.32002761762472,-71.11498188895655,Private room,63,1,2,2016-09-17,0.07,1,0,Stony Brook Station,147,Stony Brook Station,orange,,42.317213,-71.104754,0.897277633441814,Stony Brook Station,Stony Brook Station,Stony Brook Station,Stony Brook Station,Stony Brook Station,Stony Brook Station,715.0,1346.5
14991767,My Flat on Braddock M366,32532791,Marie,,South End,42.34500910863785,-71.07775235875984,Entire home/apt,190,3,18,2018-10-20,0.66,30,140,Back Bay Station,142,Back Bay Station,orange,,42.347332,-71.076043,0.2940243196434257,Back Bay Station,Back Bay Station,Back Bay Station,Back Bay Station,Back Bay Station,Back Bay Station,1010.0,1053.0
14992370,Lovely Room Minutes from Harvard Square & Downtown,4307286,Nadia,,Allston,42.36114101785724,-71.13174122926873,Private room,90,2,4,2017-04-17,0.15,1,0,Packards Corner Station,180,Packards Corner Station,green,,42.35197700000001,-71.125038,1.1583288096348239,,Packards Corner Station,Packards Corner Station,Packards Corner Station,Packards Corner Station,Packards Corner Station,440.0,572.0
14993326,Perfect room for a perfect hip vacation!,53892441,Serin,,Fenway,42.34276664915322,-71.0879706957881,Private room,75,3,16,2016-12-04,0.56,1,0,Symphony Station,218,Symphony Station,green,,42.342688,-71.085054,0.2398751047349827,Symphony Station,Symphony Station,Symphony Station,Symphony Station,Symphony Station,Symphony Station,828.0,972.0
